timestamp,sequence,bid_px_00,bid_sz_00,bid_px_01,bid_sz_01,bid_px_02,bid_sz_02,bid_px_03,bid_sz_03,bid_px_04,bid_sz_04,bid_px_05,bid_sz_05,bid_px_06,bid_sz_06,bid_px_07,bid_sz_07,bid_px_08,bid_sz_08,bid_px_09,bid_sz_09,ask_px_00,ask_sz_00,ask_px_01,ask_sz_01,ask_px_02,ask_sz_02,ask_px_03,ask_sz_03,ask_px_04,ask_sz_04,ask_px_05,ask_sz_05,ask_px_06,ask_sz_06,ask_px_07,ask_sz_07,ask_px_08,ask_sz_08,ask_px_09,ask_sz_09
2025-07-17T16:21:13.533403508Z,290394647,13.11,110,12.98,200,12.96,2,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.98,102,14.22,100,14.25,100,14.48,1400,14.51,100,14.54,700,14.60,100,14.63,200,14.68,700,14.96,200
2025-07-17T16:21:13.617670801Z,290395763,13.11,110,12.98,200,12.96,2,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.98,102,14.22,100,14.25,100,14.48,1400,14.51,100,14.54,700,14.60,100,14.63,200,14.68,700,14.81,100
2025-07-17T16:21:13.617684550Z,290395764,13.11,110,12.98,200,12.96,2,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.98,102,14.22,100,14.48,1400,14.51,100,14.54,700,14.60,100,14.63,200,14.68,700,14.81,100,14.96,200
2025-07-17T16:21:13.652048799Z,290396554,13.11,110,12.98,200,12.96,2,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.98,102,13.99,100,14.22,100,14.48,1400,14.51,100,14.54,700,14.60,100,14.63,200,14.68,700,14.81,100
2025-07-17T16:21:13.742700842Z,290397623,13.11,110,12.98,200,12.96,2,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.98,102,13.99,100,14.22,100,14.48,1400,14.51,100,14.53,100,14.54,700,14.60,100,14.63,200,14.68,700
2025-07-17T16:21:13.742701630Z,290397624,13.11,110,12.98,200,12.96,2,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.98,2,13.99,100,14.22,100,14.48,1400,14.51,100,14.53,100,14.54,700,14.60,100,14.63,200,14.68,700
2025-07-17T16:21:14.030770739Z,290403111,13.11,110,12.98,200,12.96,2,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.98,2,13.99,100,14.22,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.63,200,14.68,700,14.81,100
2025-07-17T16:21:14.030907193Z,290403117,13.11,110,12.98,200,12.96,2,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.98,2,13.99,100,14.22,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.63,200,14.68,700,14.77,100
2025-07-17T16:21:14.045778918Z,290403302,13.11,110,12.98,200,12.96,2,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.98,2,13.99,100,14.22,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.63,100,14.68,700,14.77,100
2025-07-17T16:21:14.045778918Z,290403302,13.11,110,12.98,200,12.96,2,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.98,2,13.99,100,14.22,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.63,100,14.68,700,14.77,100
2025-07-17T16:21:14.046023656Z,290403303,13.11,110,12.98,200,12.96,2,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.98,2,13.99,100,14.22,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100,14.81,100
2025-07-17T16:21:14.046023656Z,290403303,13.11,110,12.98,200,12.96,2,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.98,2,13.99,100,14.22,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100,14.81,100
2025-07-17T16:21:18.838627443Z,290472869,13.11,100,12.98,200,12.96,2,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.98,2,13.99,100,14.22,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100,14.81,100
2025-07-17T16:21:19.432302263Z,290480833,13.11,100,12.98,200,12.96,2,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.98,2,13.99,100,14.22,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100,14.81,100
2025-07-17T16:21:19.432302263Z,290480833,13.11,100,12.98,200,12.96,2,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.98,2,13.99,100,14.22,100,14.32,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100
2025-07-17T16:21:19.432703556Z,290480840,13.11,100,12.98,200,12.96,2,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.98,2,13.99,100,14.22,100,14.32,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100
2025-07-17T16:21:19.432703556Z,290480840,13.11,100,12.98,200,12.96,2,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.98,2,13.99,100,14.22,100,14.32,200,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100
2025-07-17T16:21:21.559829242Z,290520485,13.11,100,12.98,200,12.96,2,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.98,2,13.99,100,14.22,100,14.32,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100
2025-07-17T16:21:21.559829242Z,290520485,13.11,100,12.98,200,12.96,2,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.98,2,13.99,100,14.22,100,14.32,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100
2025-07-17T16:21:21.559952130Z,290520492,13.11,100,12.98,200,12.96,2,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.98,2,13.99,100,14.22,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100,14.81,100
2025-07-17T16:21:21.559952130Z,290520492,13.11,100,12.98,200,12.96,2,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.98,2,13.99,100,14.22,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100,14.81,100
2025-07-17T16:21:24.785797985Z,290591357,13.11,100,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.98,2,13.99,100,14.22,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100,14.81,100
2025-07-17T16:21:24.785797985Z,290591357,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.98,2,13.99,100,14.22,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100,14.81,100
2025-07-17T16:21:30.041717299Z,290665095,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.98,2,13.99,100,14.22,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100,14.81,100
2025-07-17T16:21:30.041717299Z,290665095,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.98,2,13.99,100,14.22,100,14.33,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100
2025-07-17T16:21:30.041902504Z,290665107,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.98,2,13.99,100,14.22,100,14.33,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100
2025-07-17T16:21:30.041902504Z,290665107,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.98,2,13.99,100,14.22,100,14.33,200,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100
2025-07-17T16:21:32.891396207Z,290706797,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.98,2,13.99,100,14.22,100,14.33,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100
2025-07-17T16:21:32.891396207Z,290706797,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.98,2,13.99,100,14.22,100,14.33,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100
2025-07-17T16:21:32.920695054Z,290707080,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.98,2,13.99,100,14.22,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100,14.81,100
2025-07-17T16:21:32.920695054Z,290707080,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.98,2,13.99,100,14.22,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100,14.81,100
2025-07-17T16:22:10.251792275Z,291313152,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.43,15,13.98,2,13.99,100,14.22,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100
2025-07-17T16:22:10.252282744Z,291313277,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.43,15,13.98,2,13.99,100,14.22,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100
2025-07-17T16:22:10.252282744Z,291313277,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.43,15,13.98,2,13.99,100,14.22,100,14.33,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700
2025-07-17T16:22:10.253020717Z,291313433,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.43,15,13.98,2,13.99,100,14.22,100,14.33,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700
2025-07-17T16:22:10.253020717Z,291313433,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.43,15,13.98,2,13.99,100,14.22,100,14.33,200,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700
2025-07-17T16:22:10.259042453Z,291313986,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.43,15,13.98,2,14.22,100,14.33,200,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100
2025-07-17T16:22:10.259042453Z,291313986,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.43,15,13.96,100,13.98,2,14.22,100,14.33,200,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700
2025-07-17T16:22:10.651403186Z,291322198,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.96,100,13.98,2,14.22,100,14.33,200,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100
2025-07-17T16:22:11.256169948Z,291329858,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.96,100,13.98,2,14.22,100,14.33,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100
2025-07-17T16:22:11.256169948Z,291329858,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.96,100,13.98,2,14.22,100,14.33,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100
2025-07-17T16:22:11.293940494Z,291330189,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.96,100,13.98,2,14.22,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100,14.81,100
2025-07-17T16:22:11.293940494Z,291330189,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.96,100,13.98,2,14.22,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100,14.81,100
2025-07-17T16:23:50.726353370Z,292930335,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.96,100,13.98,2,14.22,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100,14.81,100
2025-07-17T16:23:50.726353370Z,292930335,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.96,100,13.98,2,14.22,100,14.33,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100
2025-07-17T16:23:50.751628250Z,292931023,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.96,100,13.98,2,14.22,100,14.33,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100
2025-07-17T16:23:50.751628250Z,292931023,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.96,100,13.98,2,14.22,100,14.33,200,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100
2025-07-17T16:23:55.522760301Z,293010586,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.42,15,13.96,100,13.98,2,14.22,100,14.33,200,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700
2025-07-17T16:23:56.914694445Z,293025765,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.42,15,13.98,2,14.22,100,14.33,200,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100
2025-07-17T16:23:56.914694445Z,293025765,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.42,15,13.95,100,13.98,2,14.22,100,14.33,200,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700
2025-07-17T16:23:58.527719150Z,293099007,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.40,15,13.42,15,13.95,100,13.98,2,14.22,100,14.33,200,14.48,1400,14.53,100,14.54,700,14.60,100
2025-07-17T16:23:58.631706924Z,293104471,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.40,15,13.42,15,13.98,2,14.22,100,14.33,200,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700
2025-07-17T16:23:58.631706924Z,293104471,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.40,15,13.42,15,13.93,100,13.98,2,14.22,100,14.33,200,14.48,1400,14.53,100,14.54,700,14.60,100
2025-07-17T16:23:58.632462522Z,293104479,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.40,15,13.42,15,13.93,100,13.98,2,14.22,100,14.33,200,14.48,1400,14.53,100,14.54,700,14.60,100
2025-07-17T16:23:58.632462522Z,293104479,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.40,15,13.42,15,13.93,100,13.98,2,14.22,100,14.33,200,14.48,1400,14.53,100,14.54,700,14.60,100
2025-07-17T16:24:02.427208036Z,293179655,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.40,15,13.93,100,13.98,2,14.22,100,14.33,200,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700
2025-07-17T16:24:04.377672438Z,293217696,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.38,15,13.40,15,13.93,100,13.98,2,14.22,100,14.33,200,14.48,1400,14.53,100,14.54,700,14.60,100
2025-07-17T16:24:04.378725117Z,293217731,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.38,15,13.40,15,13.98,2,14.22,100,14.33,200,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700
2025-07-17T16:24:04.378725117Z,293217731,13.11,100,13.04,2,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,13.38,15,13.40,15,13.91,100,13.98,2,14.22,100,14.33,200,14.48,1400,14.53,100,14.54,700,14.60,100
2025-07-17T16:25:06.191285410Z,294247609,13.11,100,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.38,15,13.40,15,13.91,100,13.98,2,14.22,100,14.33,200,14.48,1400,14.53,100,14.54,700,14.60,100
2025-07-17T16:25:06.191285410Z,294247609,13.11,102,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.38,15,13.40,15,13.91,100,13.98,2,14.22,100,14.33,200,14.48,1400,14.53,100,14.54,700,14.60,100
2025-07-17T16:25:08.976249966Z,294349676,13.11,102,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.38,15,13.40,15,13.91,100,14.22,100,14.33,200,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700
2025-07-17T16:25:08.976249966Z,294349676,13.11,102,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.38,15,13.40,15,13.91,102,14.22,100,14.33,200,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700
2025-07-17T16:25:35.128903877Z,294934217,13.11,102,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.40,15,13.91,102,14.22,100,14.33,200,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100
2025-07-17T16:25:39.510341866Z,295034059,13.11,102,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.91,102,14.22,100,14.33,200,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100,14.81,100
2025-07-17T16:25:39.510992800Z,295034078,13.11,102,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.91,102,14.22,100,14.33,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100,14.81,100
2025-07-17T16:25:39.510992800Z,295034078,13.11,102,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.91,102,14.22,100,14.33,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100,14.80,100
2025-07-17T16:25:39.511606124Z,295034094,13.11,102,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.91,102,14.22,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100,14.80,100,14.81,100
2025-07-17T16:25:39.511606124Z,295034094,13.11,102,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.91,102,14.22,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100,14.80,200,14.81,100
2025-07-17T16:25:39.513422230Z,295034123,13.11,112,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.91,102,14.22,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100,14.80,200,14.81,100
2025-07-17T16:25:40.874808027Z,295093819,13.11,112,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.90,15,13.91,102,14.22,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100,14.80,200
2025-07-17T16:25:49.509442229Z,295316849,13.11,102,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.90,15,13.91,102,14.22,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100,14.80,200
2025-07-17T16:25:54.511765715Z,295392773,13.11,102,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.84,15,13.90,15,13.91,102,14.22,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100
2025-07-17T16:25:54.512035936Z,295392775,13.11,102,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.84,15,13.90,15,13.91,2,14.22,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100
2025-07-17T16:25:54.512035936Z,295392775,13.11,102,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.84,15,13.85,100,13.90,15,13.91,2,14.22,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700
2025-07-17T16:25:54.512790302Z,295392784,13.11,102,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.84,15,13.85,100,13.90,15,13.91,2,14.22,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700
2025-07-17T16:25:54.512790302Z,295392784,13.11,102,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.84,15,13.85,100,13.90,15,13.91,2,14.22,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700
2025-07-17T16:25:54.513369439Z,295392793,13.11,102,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.84,15,13.85,100,13.90,15,13.91,2,14.22,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700
2025-07-17T16:25:54.513369439Z,295392793,13.11,102,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.84,15,13.85,100,13.90,15,13.91,2,14.22,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700
2025-07-17T16:25:54.514384374Z,295392795,13.11,102,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.84,15,13.85,100,13.90,15,13.91,2,14.22,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700
2025-07-17T16:25:54.514384374Z,295392795,13.11,102,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.84,15,13.85,100,13.90,15,13.91,2,14.22,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700
2025-07-17T16:25:54.534917732Z,295392911,13.11,102,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.84,15,13.85,100,13.90,15,13.91,2,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100
2025-07-17T16:25:54.534970016Z,295392912,13.11,102,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.84,15,13.85,100,13.90,15,13.91,2,14.13,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700
2025-07-17T16:26:01.563424507Z,295507323,13.11,102,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.84,15,13.85,100,13.91,2,14.13,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100
2025-07-17T16:26:05.322373598Z,295580795,13.11,102,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.82,15,13.84,15,13.85,100,13.91,2,14.13,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700
2025-07-17T16:26:05.323503152Z,295580842,13.11,102,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.82,15,13.84,15,13.91,2,14.13,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700,14.77,100
2025-07-17T16:26:05.323503152Z,295580842,13.11,102,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.82,15,13.83,100,13.84,15,13.91,2,14.13,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700
2025-07-17T16:26:05.326896218Z,295580934,13.11,102,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.82,15,13.83,100,13.84,15,13.91,2,14.13,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700
2025-07-17T16:26:05.326896218Z,295580934,13.11,102,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.82,15,13.83,100,13.84,15,13.91,2,14.13,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700
2025-07-17T16:26:05.328155098Z,295581043,13.11,102,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.82,15,13.83,100,13.84,15,13.91,2,14.13,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.68,700
2025-07-17T16:26:05.328155098Z,295581043,13.11,102,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.82,15,13.83,100,13.84,15,13.91,2,14.13,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.62,100
2025-07-17T16:26:05.484167986Z,295584234,13.11,102,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.82,15,13.83,100,13.84,15,13.91,2,14.13,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.62,100
2025-07-17T16:26:05.484167986Z,295584234,13.11,102,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.82,15,13.83,100,13.84,15,13.91,2,14.13,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.62,100
2025-07-17T16:26:10.885204270Z,295674513,13.11,102,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.82,15,13.83,100,13.91,2,14.13,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.62,100,14.68,700
2025-07-17T16:26:12.458607766Z,295697152,13.11,102,12.98,200,12.86,100,12.73,100,12.71,100,12.50,700,12.46,100,12.43,700,12.42,700,12.37,700,13.80,15,13.82,15,13.83,100,13.91,2,14.13,100,14.48,1400,14.53,100,14.54,700,14.60,100,14.62,100
